"id","user_id","anecdote_id","value"
98716,897,3336,1
98717,632,7574,-1
98718,656,14900,1
98719,325,2448,-1
98720,808,14660,-1
98721,433,7371,-1
98722,1718,18787,1
98723,201,8621,1
98724,1374,16210,1
98725,915,6756,-1
98726,1122,3810,1
98727,1913,3314,1
98728,1058,7571,-1
98729,1055,12106,-1
98730,1836,9126,1
98731,1145,15132,-1
98732,920,2306,-1
98733,109,11097,1
98734,1259,9910,-1
98735,1856,14357,-1
98736,1263,8710,-1
98737,1069,17377,-1
98738,1757,1858,1
98739,209,17909,-1
98740,342,11016,1
98741,1737,11970,-1
98742,914,13024,1
98743,471,5366,1
98744,1128,18187,-1
98745,188,9536,-1
98746,1469,8956,-1
98747,457,4194,-1
98748,1123,1773,-1
98749,1106,2051,-1
98750,1762,4299,1
98751,496,1196,-1
98752,535,15713,-1
98753,671,6113,-1
98754,466,13004,1
98755,1763,12988,-1
98756,795,2421,1
98757,954,2894,-1
98758,244,3526,-1
98759,1705,7201,1
98760,250,6364,-1
98761,694,16720,1
98762,1779,10895,-1
98763,1935,266,1
98764,436,3857,1
98765,998,161,1
98766,580,10359,-1
98767,1306,19936,-1
98768,1596,2907,1
98769,728,2837,1
98770,817,15389,1
98771,1196,19831,1
98772,1269,11911,-1
98773,390,12858,1
98774,536,11114,-1
98775,1553,9269,1
98776,181,13636,-1
98777,1283,8527,1
98778,1712,7042,1
98779,1834,6212,1
98780,1088,3885,-1
98781,1920,9632,-1
98782,538,9814,-1
98783,1876,1916,-1
98784,1319,15388,-1
98785,1389,10908,-1
98786,1026,15271,-1
98787,1763,13976,1
98788,1351,3143,1
98789,1702,6421,1
98790,1219,17042,1
98791,1854,5023,-1
98792,791,15887,-1
98793,1647,6795,-1
98794,194,6510,1
98795,1810,5349,-1
98796,1208,14864,1
98797,1220,2795,-1
98798,145,3249,-1
98799,567,15219,1
98800,1636,9384,-1
98801,902,14776,-1
98802,1102,15243,-1
98803,970,6807,1
98804,548,19120,1
98805,1983,4784,1
98806,1020,8133,1
98807,1551,13756,1
98808,17,15403,1
98809,1651,13197,-1
98810,1428,13658,-1
98811,1016,13513,1
98812,451,14483,1
98813,1839,6342,-1
98814,82,10435,-1
98815,1482,7431,1
98816,1866,8642,-1
98817,1515,10115,1
98818,142,1105,1
98819,1518,17820,1
98820,1515,16212,1
98821,1933,17782,-1
98822,1395,15209,1
98823,1338,3190,1
98824,1982,7163,1
98825,103,10827,1
98826,1789,4296,-1
98827,1983,15594,-1
98828,587,6857,-1
98829,277,17627,-1
98830,913,6235,1
98831,1114,16886,-1
98832,1060,5978,-1
98833,1753,5577,-1
98834,440,11059,1
98835,1310,16114,-1
98836,1719,15465,1
98837,1268,8746,-1
98838,1311,11313,1
98839,1504,6825,-1
98840,743,14195,-1
98841,1298,16022,1
98842,1201,1556,1
98843,962,15450,-1
98844,918,18391,1
98845,1863,9189,-1
98846,1778,10,-1
98847,1772,1436,-1
98848,955,13532,-1
98849,1488,7652,1
98850,1531,13351,-1
98851,570,3632,1
98852,763,19157,-1
98853,1257,4689,1
98854,62,4077,-1
98855,907,9341,1
98856,785,17784,1
98857,648,18639,1
98858,125,19338,-1
98859,744,19734,1
98860,1288,7770,-1
98861,385,2903,-1
98862,496,9480,-1
98863,1787,19199,1
98864,1443,16589,-1
98865,1659,14513,1
98866,38,10102,-1
98867,437,16508,-1
98868,342,5604,1
98869,1862,15768,-1
98870,1040,1936,-1
98871,1203,16826,1
98872,389,14878,1
98873,987,4395,-1
98874,1911,5002,1
98875,1614,3029,1
98876,331,5052,1
98877,213,12062,-1
98878,1212,14987,1
98879,494,2844,-1
98880,1895,13341,1
98881,879,11368,-1
98882,1896,13278,-1
98883,1419,10593,-1
98884,982,10795,-1
98885,1320,12598,1
98886,1960,13583,1
98887,1543,5590,1
98888,1559,16059,-1
98889,1937,2607,1
98890,1106,7195,1
98891,6,6067,1
98892,236,3195,1
98893,1061,9966,1
98894,518,2176,1
98895,770,5777,1
98896,795,4702,-1
98897,593,1007,-1
98898,1276,12909,1
98899,1886,16580,-1
98900,793,4404,-1
98901,62,2060,-1
98902,200,18714,1
98903,241,5221,1
98904,1145,5740,-1
98905,1166,6947,1
98906,994,5958,-1
98907,1482,1455,1
98908,249,2341,-1
98909,846,17252,-1
98910,7,11764,-1
98911,1455,15903,-1
98912,1389,9610,-1
98913,1213,18755,-1
98914,2000,6641,-1
98915,1980,11314,-1
98916,1797,10569,1
98917,92,12909,1
98918,797,7566,-1
98919,1101,18998,1
98920,663,14330,1
98921,1426,13408,-1
98922,590,4277,-1
98923,1604,1797,1
98924,55,3163,-1
98925,1562,12276,1
98926,1325,14806,-1
98927,272,14120,1
98928,569,10505,-1
98929,15,15782,-1
98930,1831,8507,1
98931,1756,16910,1
98932,507,7218,1
98933,1316,7130,-1
98934,502,13640,-1
98935,1875,8590,1
98936,834,13280,-1
98937,1559,14565,1
98938,768,13039,-1
98939,270,15861,1
98940,1571,19321,1
98941,664,5288,-1
98942,1480,11698,-1
98943,67,11601,1
98944,1243,19594,-1
98945,919,8414,1
98946,1191,12353,-1
98947,298,13618,-1
98948,595,12092,-1
98949,1386,18362,1
98950,1424,15317,-1
98951,526,2239,1
98952,215,727,1
98953,1294,16742,-1
98954,1988,17179,-1
98955,731,12657,-1
98956,459,5572,-1
98957,664,8645,1
98958,1335,3401,1
98959,321,17023,-1
98960,33,7687,-1
98961,1697,7485,-1
98962,77,5911,-1
98963,365,2423,-1
98964,1247,6312,1
98965,1978,19411,-1
98966,156,7787,1
98967,996,16215,-1
98968,86,17398,-1
98969,1365,14684,1
98970,1705,16352,1
98971,1929,2616,-1
98972,269,2810,1
98973,1302,9644,-1
98974,1288,4545,1
98975,99,7483,1
98976,1700,1617,-1
98977,244,3679,1
98978,1710,2008,1
98979,719,5909,-1
98980,132,9354,1
98981,1589,18808,-1
98982,142,8633,-1
98983,868,9036,1
98984,1422,11642,1
98985,1098,1773,-1
98986,1125,12474,-1
98987,1412,2373,1
98988,1560,6300,1
98989,875,10539,1
98990,936,10490,-1
98991,592,407,1
98992,172,13075,1
98993,279,18194,1
98994,1619,2357,-1
98995,1845,18518,1
98996,334,1214,1
98997,1199,13063,-1
98998,604,1418,-1
98999,1925,4870,-1
99000,778,16533,1
99001,375,145,1
99002,1104,16658,-1
99003,1477,15063,1
99004,1880,6928,-1
99005,938,6618,1
99006,1708,12812,-1
99007,461,8235,1
99008,930,19981,-1
99009,796,1323,-1
99010,1297,4984,1
99011,1508,4572,1
99012,1799,11251,1
99013,1265,16064,1
99014,1111,4750,-1
99015,1157,14246,-1
99016,1861,18132,-1
99017,307,9700,-1
99018,1488,36,1
99019,418,15684,1
99020,1248,11757,-1
99021,1192,7282,1
99022,393,14276,1
99023,233,19727,1
99024,382,8208,-1
99025,473,5712,-1
99026,1223,4406,1
99027,1529,10969,1
99028,1500,9253,1
99029,1759,634,-1
99030,1346,5143,1
99031,994,9136,1
99032,1261,16424,1
99033,184,11998,-1
99034,185,12473,1
99035,92,7827,1
99036,1408,12033,-1
99037,801,19418,-1
99038,260,28,-1
99039,1109,10345,-1
99040,91,7938,-1
99041,1890,19560,-1
99042,1677,11001,1
99043,936,9436,1
99044,1508,813,1
99045,1103,2440,-1
99046,244,18695,-1
99047,963,1946,1
99048,226,575,1
99049,1514,15686,-1
99050,486,18969,1
99051,1513,2831,1
99052,262,17409,-1
99053,548,16322,1
99054,389,13943,1
99055,1681,396,1
99056,1853,18577,1
99057,1834,3026,-1
99058,697,1079,1
99059,1781,11944,1
99060,1835,8982,-1
99061,1514,11139,1
99062,1837,1873,1
99063,566,6083,-1
99064,1214,17938,-1
99065,711,888,-1
99066,1677,13857,-1
99067,977,12246,-1
99068,1871,9653,1
99069,1276,8998,-1
99070,1603,11795,-1
99071,353,16279,1
99072,1646,6334,-1
99073,828,16845,1
99074,441,19295,1
99075,975,4392,1
99076,168,2737,-1
99077,1626,12227,-1
99078,685,19990,-1
99079,1589,14038,-1
99080,717,11398,-1
99081,194,2109,1
99082,1655,15675,-1
99083,1529,1516,-1
99084,1717,11696,-1
99085,325,19728,1
99086,1217,11077,1
99087,403,14417,-1
99088,599,9835,-1
99089,1304,14247,1
99090,1896,13004,-1
99091,1266,10625,-1
99092,793,11862,-1
99093,1069,6388,1
99094,1290,14814,-1
99095,241,5814,-1
99096,102,18272,1
99097,1132,4697,-1
99098,1869,17046,1
99099,832,11872,-1
99100,1775,4693,-1
99101,290,16370,1
99102,1803,9225,1
99103,642,3412,1
99104,675,10258,-1
99105,87,6699,-1
99106,534,8356,-1
99107,233,11022,-1
99108,723,18330,-1
99109,1901,13565,1
99110,1402,7356,1
99111,742,5045,1
99112,327,5473,1
99113,943,17500,-1
99114,1009,17763,1
99115,1277,6514,1
99116,950,15148,1
99117,209,982,1
99118,926,10436,-1
99119,241,11294,1
99120,598,4927,-1
99121,1610,10271,-1
99122,665,15755,1
99123,680,17886,1
99124,1841,13570,1
99125,631,4714,1
99126,186,14637,-1
99127,1687,15806,1
99128,1161,6073,-1
99129,724,2830,1
99130,1193,9750,1
99131,1932,4130,1
99132,227,18559,-1
99133,898,11421,-1
99134,647,4393,-1
99135,465,19699,1
99136,1282,12224,-1
99137,980,17932,1
99138,1259,3240,1
99139,476,15727,1
99140,902,18312,1
99141,1822,5153,1
99142,935,18818,1
99143,1890,1448,-1
99144,161,9416,-1
99145,572,13235,1
99146,942,11478,-1
99147,360,5399,-1
99148,193,9214,-1
99149,1434,3500,1
99150,416,12316,1
99151,902,8893,-1
99152,520,18903,-1
99153,1316,5251,1
99154,1852,4465,1
99155,881,14187,-1
99156,1025,19546,-1
99157,743,9712,-1
99158,938,19475,1
99159,1254,17972,1
99160,402,6194,1
99161,749,2463,-1
99162,924,18862,-1
99163,622,19034,1
99164,1701,19055,-1
99165,918,5051,1
99166,576,16973,-1
99167,1839,8236,-1
99168,499,7296,-1
99169,1595,18567,1
99170,1106,8392,1
99171,1240,18960,-1
99172,223,18031,-1
99173,1813,19000,1
99174,1520,19144,-1
99175,1740,13659,1
99176,1211,5794,1
99177,717,3670,-1
99178,1071,7498,-1
99179,789,14436,-1
99180,981,10233,1
99181,952,593,-1
99182,308,9238,-1
99183,1802,12190,-1
99184,417,1527,-1
99185,818,15004,1
99186,458,4126,1
99187,914,9886,-1
99188,1569,3556,-1
99189,1352,12602,1
99190,498,2538,-1
99191,1553,10738,1
99192,1253,18767,-1
99193,1821,5570,1
99194,477,17776,-1
99195,432,10343,-1
99196,1089,3720,-1
99197,952,10702,1
99198,730,15048,-1
99199,847,1375,-1
99200,1995,7817,1
99201,370,5646,1
99202,1107,16679,1
99203,1971,11261,-1
99204,1547,19092,-1
99205,816,10043,-1
99206,213,14512,-1
99207,895,9852,1
99208,1812,2348,1
99209,147,2969,1
99210,1756,13512,-1
99211,1872,8899,1
99212,1989,16609,1
99213,928,12291,1
99214,1252,8010,1
99215,1132,17037,1
99216,147,3575,1
99217,1178,5303,-1
99218,1611,14146,1
99219,17,1511,1
99220,813,11261,-1
99221,854,16737,-1
99222,1607,12490,1
99223,833,1843,-1
99224,1412,15731,-1
99225,636,11099,1
99226,1298,3397,-1
99227,1237,9852,1
99228,1385,4839,-1
99229,1860,18409,-1
99230,1307,5046,1
99231,1935,9342,-1
99232,1025,462,-1
99233,425,8914,1
99234,1455,18786,1
99235,1802,18081,-1
99236,221,2153,-1
99237,486,3786,-1
99238,834,5349,-1
99239,1445,12245,-1
99240,882,3273,-1
99241,835,7900,-1
99242,247,14370,1
99243,887,5475,-1
99244,978,15016,1
99245,828,15382,1
99246,1662,19999,-1
99247,1477,4520,1
99248,135,5553,1
99249,1569,7991,-1
99250,1254,13420,1
99251,1756,19127,-1
99252,1760,9049,-1
99253,324,7160,1
99254,973,14752,-1
99255,1387,10793,1
99256,121,12352,-1
99257,1804,18651,-1
99258,1386,5199,-1
99259,458,14519,1
99260,1705,14566,-1
99261,13,218,1
99262,799,15409,1
99263,1835,13324,-1
99264,119,6148,1
99265,1806,1249,1
99266,138,15895,1
99267,1333,7962,1
99268,1301,6160,1
99269,1896,19974,1
99270,1257,9004,1
99271,398,13957,1
99272,1752,16639,-1
99273,1368,1088,-1
99274,740,15946,-1
99275,1700,10304,-1
99276,1100,19210,1
99277,366,9031,-1
99278,568,4430,1
99279,625,9427,-1
99280,617,19245,1
99281,1682,9314,1
99282,1263,8605,1
99283,361,7730,-1
99284,732,18311,1
99285,500,14563,1
99286,1869,1686,-1
99287,1605,5499,1
99288,251,4442,1
99289,1012,7460,-1
99290,1355,3139,-1
99291,2000,15161,1
99292,401,1842,1
99293,360,10642,-1
99294,415,7104,-1
99295,1798,2494,-1
99296,413,10849,1
99297,1643,13129,1
99298,567,10707,1
99299,1468,6076,-1
99300,1327,3932,-1
99301,264,14013,-1
99302,1326,19028,-1
99303,1399,4829,1
99304,1442,6281,-1
99305,937,832,1
99306,1911,15263,-1
99307,1028,11456,-1
99308,1868,14781,-1
99309,1365,2200,1
99310,1390,18143,-1
99311,1796,8264,-1
99312,798,14079,1
99313,268,3052,1
99314,951,14550,1
99315,1961,11875,1
99316,673,5980,-1
99317,397,1444,1
99318,153,18297,-1
99319,1488,8226,1
99320,379,17416,1
99321,1264,10662,-1
99322,1626,15303,1
99323,1974,12832,-1
99324,125,2017,1
99325,1044,15425,1
99326,43,13011,-1
99327,1154,18544,1
99328,1019,16711,-1
99329,1026,6966,1
99330,1439,12545,-1
99331,35,10000,-1
99332,462,2139,-1
99333,44,6608,-1
99334,1714,12305,-1
99335,508,17582,-1
99336,1508,6453,-1
99337,1685,7678,-1
99338,1826,8568,1
99339,1963,7645,-1
99340,607,18246,1
99341,1743,1904,-1
99342,1315,990,-1
99343,1188,16064,-1
99344,1009,11949,-1
99345,1854,4965,1
99346,836,12422,-1
99347,152,2547,1
99348,995,15782,-1
99349,266,17573,1
99350,1877,9391,-1
99351,288,6379,1
99352,1628,9318,1
99353,584,15039,-1
99354,860,15578,-1
99355,304,7535,1
99356,462,9351,1
99357,1238,7858,1
99358,269,3390,-1
99359,963,6514,-1
99360,719,2822,1
99361,1698,6453,-1
99362,246,8065,-1
99363,1429,8910,-1
99364,953,7928,-1
99365,663,17506,1
99366,1469,15395,1
99367,341,553,-1
99368,1545,1026,-1
99369,878,16136,1
99370,222,17628,-1
99371,1714,19266,-1
99372,770,17457,-1
99373,314,12758,-1
99374,1998,16090,-1
99375,191,6529,-1
99376,373,6070,-1
99377,160,7775,-1
99378,911,4089,-1
99379,1299,14686,-1
99380,709,14217,-1
99381,495,18088,-1
99382,1963,1369,1
99383,1493,12156,-1
99384,1554,19437,1
99385,1337,16561,-1
99386,442,18638,-1
99387,1092,382,1
99388,376,6729,-1
99389,1759,13495,1
99390,1171,18061,-1
99391,1451,3408,1
99392,1288,8582,1
99393,683,2290,-1
99394,49,19233,-1
99395,91,14733,-1
99396,733,13595,-1
99397,915,866,-1
99398,525,13191,1
99399,520,14390,-1
99400,716,14135,-1
99401,1618,9671,-1
99402,1429,5398,1
99403,1774,19045,1
99404,612,13058,-1
99405,1059,9863,1
99406,1340,2973,-1
99407,364,12535,-1
99408,231,12836,1
99409,52,6118,-1
99410,33,1323,1
99411,1925,18418,-1
99412,1239,15928,-1
99413,1348,6379,-1
99414,916,8,-1
99415,1314,15747,1
99416,1366,19856,-1
99417,322,17884,1
99418,1726,4403,1
99419,1913,15897,-1
99420,682,4151,-1
99421,1691,18970,-1
99422,507,7666,1
99423,1880,12293,1
99424,651,4487,-1
99425,953,11288,-1
99426,38,11255,-1
99427,1816,16951,1
99428,1260,2700,-1
99429,1743,11761,-1
99430,265,19157,1
99431,1166,15294,1
99432,379,19879,-1
99433,1629,2414,-1
99434,1973,2779,1
99435,225,12084,1
99436,560,19934,1
99437,1719,14395,-1
99438,1828,913,-1
99439,202,6273,1
99440,132,3282,-1
99441,400,9130,-1
99442,1391,7286,1
99443,1854,10790,-1
99444,763,1424,1
99445,1690,11393,-1
99446,1114,2349,1
99447,133,14797,1
99448,824,1759,-1
99449,636,9603,-1
99450,406,9992,1
99451,991,14992,1
99452,1791,15932,1
99453,1312,6141,-1
99454,1495,14999,1
99455,842,13118,1
99456,1268,12076,1
99457,643,7733,-1
99458,208,12290,1
99459,1958,7056,-1
99460,1496,1844,-1
99461,748,2452,-1
99462,921,13807,-1
99463,1498,4584,1
99464,1837,2312,1
99465,1601,13952,-1
99466,1876,12134,-1
99467,1751,18164,-1
99468,645,17597,-1
99469,1285,16093,1
99470,1716,9502,1
99471,430,13504,-1
99472,527,2929,1
99473,1409,9757,1
99474,1138,7437,-1
99475,972,12663,1
99476,1473,6564,1
99477,390,11499,-1
99478,1332,11100,1
99479,198,8402,1
99480,1286,7752,-1
99481,351,17317,-1
99482,1487,19947,1
99483,1048,5624,1
99484,1776,18023,-1
99485,288,19619,1
99486,10,16850,1
99487,1523,2581,1
99488,1761,11475,1
99489,949,2227,-1
99490,589,13188,-1
99491,1820,15918,1
99492,1782,17622,-1
99493,1496,16520,1
99494,202,12181,1
99495,1493,13609,1
99496,1865,16789,1
99497,456,12387,-1
99498,417,19083,-1
99499,815,10016,-1
99500,1086,4455,1
99501,116,10533,-1
99502,1527,695,1
99503,1576,16126,1
99504,486,9329,1
99505,957,4806,1
99506,1105,15260,-1
99507,739,11428,-1
99508,531,7883,1
99509,284,15696,-1
99510,1209,314,-1
99511,1099,11847,1
99512,1803,19151,1
99513,1767,5286,-1
99514,786,6064,-1
99515,798,17965,1
99516,1498,12855,1
99517,785,17310,-1
99518,1244,16618,1
99519,1339,17045,-1
99520,332,15034,1
99521,583,17130,1
99522,1361,5123,1
99523,1822,10319,1
99524,905,5429,1
99525,289,11204,-1
99526,929,8415,-1
99527,1093,999,-1
99528,645,12260,1
99529,1741,12011,-1
99530,1198,1716,1
99531,860,14379,1
99532,1579,12448,1
99533,1260,14990,-1
99534,1320,8042,1
99535,306,6567,1
99536,203,6419,1
99537,801,7202,-1
99538,1442,10125,-1
99539,359,16228,1
99540,1346,208,1
99541,1147,14704,-1
99542,98,10522,1
99543,338,4628,1
99544,1249,17790,1
99545,1876,16698,-1
99546,579,1833,1
99547,1179,2806,1
99548,116,5104,1
99549,1099,5511,-1
99550,48,17932,1
99551,1742,14253,-1
99552,1883,13182,1
99553,1256,421,-1
99554,1489,81,1
99555,1821,18143,-1
99556,1404,14957,-1
99557,345,19793,1
99558,1745,8605,-1
99559,592,3454,1
99560,1691,4525,1
99561,970,19585,-1
99562,964,459,-1
99563,1509,19243,-1
99564,597,16822,-1
99565,770,12173,-1
99566,1134,19202,1
99567,1643,10119,1
99568,947,2971,-1
99569,836,424,-1
99570,1387,2580,-1
99571,1042,1536,1
99572,1723,1265,-1
99573,1562,7036,-1
99574,153,12302,1
99575,460,6704,-1
99576,1882,4207,-1
99577,1127,16205,-1
99578,1207,17877,1
99579,768,19311,1
99580,555,2552,-1
99581,1509,1612,-1
99582,1476,11338,-1
99583,591,10213,-1
99584,808,4460,1
99585,569,17064,-1
99586,1654,8353,-1
99587,1202,18761,1
99588,783,5350,1
99589,1019,7946,1
99590,1395,12290,1
99591,157,5811,-1
99592,1214,15038,1
99593,1257,7941,1
99594,328,431,-1
99595,1062,13548,-1
99596,666,16463,-1
99597,954,8358,-1
99598,1723,12569,1
99599,1911,12614,-1
99600,672,4409,1
99601,1198,18352,-1
99602,313,11998,1
99603,676,8856,1
99604,1960,11938,-1
99605,479,17285,1
99606,1489,18326,1
99607,1127,8505,-1
99608,1757,18248,1
99609,110,7951,-1
99610,671,15605,1
99611,1023,7689,-1
99612,828,19994,-1
99613,1834,13455,1
99614,548,11785,-1
99615,1727,9449,-1
99616,540,1064,1
99617,1372,14165,1
99618,659,7971,-1
99619,1318,1057,1
99620,341,10593,-1
99621,1388,8727,-1
99622,1574,14309,1
99623,1086,1879,1
99624,1088,17859,-1
99625,944,17271,1
99626,555,5172,-1
99627,1904,9485,-1
99628,863,9118,-1
99629,752,12553,-1
99630,1528,17888,-1
99631,1505,16122,-1
99632,567,1069,-1
99633,1842,3425,1
99634,1764,4155,1
99635,840,17692,-1
99636,1843,7832,-1
99637,788,8311,-1
99638,585,11343,-1
99639,37,10197,1
99640,1968,7177,-1
99641,1965,8243,-1
99642,513,6404,1
99643,675,17897,1
99644,1166,8818,-1
99645,1666,4098,1
99646,1033,11267,-1
99647,1688,11583,-1
99648,1953,13487,1
99649,1715,8516,-1
99650,720,17824,1
99651,69,6412,1
99652,1415,15676,1
99653,1898,14844,-1
99654,1290,8698,-1
99655,786,17560,1
99656,1018,683,-1
99657,146,14831,-1
99658,1026,2671,-1
99659,241,11995,1
99660,1335,12249,1
99661,354,16342,1
99662,1252,17024,1
99663,238,13842,1
99664,1732,8678,1
99665,1577,8080,-1
99666,874,6107,-1
99667,884,16916,1
99668,1146,11943,-1
99669,138,4278,1
99670,158,17367,-1
99671,1854,10000,1
99672,948,12330,-1
99673,814,14173,1
99674,600,7599,-1
99675,944,16125,-1
99676,909,6429,-1
99677,721,17391,-1
99678,890,10449,1
99679,517,6119,1
99680,1019,13241,-1
99681,760,14056,1
99682,240,5077,1
99683,473,14007,-1
99684,1261,14567,1
99685,138,4639,1
99686,1243,9399,1
99687,1868,16736,1
99688,240,15662,1
99689,57,11339,-1
99690,106,12823,1
99691,1431,18455,-1
99692,820,5623,1
99693,1259,17421,1
99694,1343,8674,-1
99695,64,9796,1
99696,1921,5357,-1
99697,1337,12163,-1
99698,1990,13287,1
99699,1894,15010,-1
99700,267,9690,-1
99701,1733,16731,-1
99702,123,2547,1
99703,410,1411,-1
99704,59,9072,-1
99705,256,19821,-1
99706,1850,11852,-1
99707,517,15841,-1
99708,1402,2595,1
99709,766,4008,-1
99710,1501,19410,1
99711,1163,15434,-1
99712,1489,9961,1
99713,1299,18230,1
99714,681,9987,-1
99715,1062,3971,-1
99716,559,11064,-1
99717,1481,14882,-1
99718,204,11809,1
99719,286,14936,-1
99720,1426,4882,1
99721,565,16691,-1
99722,1935,14925,1
99723,597,213,1
99724,1483,8681,1
99725,1105,15545,-1
99726,1322,7283,-1
99727,1873,13601,1
99728,149,10888,-1
99729,511,19705,1
99730,791,3646,-1
99731,1983,19696,1
99732,365,11056,1
99733,93,6541,1
99734,1634,16393,-1
99735,1215,2968,-1
99736,455,11217,1
99737,372,17625,1
99738,1216,18987,1
99739,1636,12687,1
99740,571,1352,1
99741,1526,14303,-1
99742,843,6078,1
99743,1142,7896,-1
99744,967,10205,1
99745,176,454,1
99746,1038,6405,-1
99747,225,7093,-1
99748,449,8383,1
99749,865,12429,1
99750,58,2588,-1
99751,95,17471,-1
99752,1273,18738,-1
99753,147,1559,1
99754,935,12452,-1
99755,472,3200,1
99756,1784,14346,-1
99757,1007,19717,1
99758,168,16384,1
99759,1998,4060,-1
99760,419,6811,-1
99761,1751,18775,1
99762,793,1978,1
99763,1415,19644,-1
99764,1707,3746,-1
99765,1425,15815,-1
99766,135,18158,1
99767,1617,14776,-1
99768,64,13774,-1
99769,383,747,-1
99770,244,849,1
99771,1908,1020,1
99772,384,7198,-1
99773,1510,5345,-1
99774,1010,19422,1
99775,1183,13583,1
99776,911,13701,1
99777,1555,6382,1
99778,400,110,-1
99779,881,5899,-1
99780,427,13974,-1
99781,1109,17693,-1
99782,958,8339,-1
99783,490,11670,-1
99784,332,15772,1
99785,1078,12901,-1
99786,1480,5091,-1
99787,1065,8894,-1
99788,1990,19881,1
99789,1982,18235,1
99790,1872,15440,1
99791,1985,11732,-1
99792,728,10892,-1
99793,44,3204,-1
99794,1552,7775,-1
99795,1971,16534,-1
99796,1287,4672,1
99797,288,13932,1
99798,146,10887,-1
99799,1294,4212,-1
99800,59,11878,-1
99801,875,16404,1
99802,1921,17084,1
99803,863,18942,-1
99804,174,311,1
99805,463,17710,1
99806,16,7969,1
99807,758,7204,1
99808,1724,13581,-1
99809,13,4036,-1
99810,428,4084,-1
99811,1632,15430,1
99812,778,11183,-1
99813,548,7573,1
99814,1597,5022,-1
99815,15,4376,-1
99816,823,15280,-1
99817,1532,16688,-1
99818,215,9550,-1
99819,1160,11456,-1
99820,743,16914,1
99821,334,10816,1
99822,349,17309,1
99823,1846,14522,1
99824,352,107,1
99825,1895,12616,-1
99826,1630,11232,1
99827,568,15920,1
99828,890,15646,1
99829,83,147,-1
99830,395,3902,-1
99831,300,3665,-1
99832,165,8521,-1
99833,1667,16882,-1
99834,1269,11852,-1
99835,303,18731,-1
99836,688,4384,-1
99837,1725,2872,1
99838,1321,11285,-1
99839,1802,16197,1
99840,764,7582,1
99841,1882,17415,1
99842,1187,18521,1
99843,1699,7929,-1
99844,1948,16355,-1
99845,1419,6686,-1
99846,510,18733,-1
99847,357,9887,1
99848,717,19317,1
99849,95,1091,-1
99850,1116,13722,-1
99851,1016,912,1
99852,675,8354,-1
99853,1675,8396,1
99854,902,10651,1
99855,1168,5688,1
99856,201,7616,1
99857,938,9989,1
99858,1832,8458,-1
99859,1944,1305,-1
99860,1075,15563,-1
99861,1307,17422,1
99862,1080,15328,-1
99863,1313,4266,-1
99864,1181,1754,1
99865,155,17303,1
99866,596,18220,1
99867,1178,5642,1
99868,6,870,-1
99869,1189,9442,-1
99870,1603,6545,1
99871,672,1676,1
99872,784,5125,-1
99873,506,18761,-1
99874,1431,2271,1
99875,382,13140,1
99876,612,12372,-1
99877,286,18793,1
99878,751,18647,-1
99879,737,13979,-1
99880,1367,13460,-1
99881,928,7068,1
99882,990,16168,1
99883,153,10040,-1
99884,255,1025,-1
99885,523,10087,-1
99886,738,13245,-1
99887,1390,12185,-1
99888,764,8326,-1
99889,859,16107,-1
99890,1488,8102,1
99891,951,3495,1
99892,1738,17064,1
99893,45,13464,-1
99894,936,997,-1
99895,1456,13968,1
99896,507,14373,-1
99897,121,1895,1
99898,811,1666,-1
99899,469,13027,-1
99900,1113,16349,1
99901,1322,14752,-1
99902,1785,6943,1
99903,377,11449,1
99904,1979,14882,1
99905,43,11621,-1
99906,237,2446,1
99907,1028,19866,-1
99908,901,11281,-1
99909,1446,13859,-1
99910,1767,19822,1
99911,118,5339,-1
99912,1256,9484,1
99913,361,3563,1
99914,477,9019,1
99915,988,13917,-1
99916,332,5112,-1
99917,128,2760,-1
99918,890,13955,1
99919,1113,14724,-1
99920,1942,15519,-1
99921,1552,19528,-1
99922,593,7151,-1
99923,1074,72,-1
99924,1457,14651,-1
99925,1351,1410,-1
99926,830,6542,-1
99927,952,667,1
99928,1989,14962,-1
99929,787,11011,1
99930,1401,731,-1
99931,1001,6919,-1
99932,521,1865,1
99933,478,18300,-1
99934,863,18252,1
99935,509,2927,1
99936,778,10090,-1
99937,1432,11157,-1
99938,1090,909,-1
99939,83,16523,1
99940,128,7648,-1
99941,36,19929,-1
99942,140,8487,1
99943,406,8113,-1
99944,139,4079,-1
99945,1297,16379,-1
99946,1003,9705,-1
99947,272,6040,-1
99948,1891,17709,1
99949,876,5832,1
99950,1369,1453,-1
99951,929,18014,-1
99952,772,3638,-1
99953,1550,14362,1
99954,762,5212,1
99955,1811,10438,1
99956,351,7914,-1
99957,252,152,-1
99958,1800,2045,1
99959,314,16819,-1
99960,427,8559,-1
99961,1412,16399,1
99962,27,705,1
99963,596,7995,-1
99964,291,7442,-1
99965,292,14982,1
99966,59,13727,1
99967,657,9741,-1
99968,1391,5518,-1
99969,121,14973,1
99970,1445,13327,1
99971,504,333,-1
99972,1059,387,1
99973,320,621,-1
99974,1606,14296,-1
99975,18,6380,1
99976,313,273,-1
99977,722,2130,-1
99978,1896,13917,1
99979,1396,4579,1
99980,181,1928,1
99981,1588,8706,-1
99982,1206,19058,1
99983,378,13701,-1
99984,428,19844,-1
99985,482,18783,1
99986,1081,10415,-1
99987,1924,11109,1
99988,657,19249,-1
