id,user_id,anecdote_id,value
399269,135,48521,1
399270,3381,12317,-1
399271,4629,49950,1
399272,2952,37641,-1
399273,4408,45438,1
399274,821,20501,1
399275,4741,13963,1
399276,131,22938,1
399277,2392,30643,1
399278,79,43907,1
399279,371,12535,1
399280,4280,3916,-1
399281,2548,42300,1
399282,3741,18883,-1
399283,3914,41090,1
399284,2440,36088,-1
399285,579,7060,-1
399286,4371,11714,1
399287,4408,125,-1
399288,4790,18666,-1
399289,1150,1387,-1
399290,3001,40312,-1
399291,1160,29668,1
399292,1823,3175,1
399293,45,45639,-1
399294,3189,15930,1
399295,3927,26152,-1
399296,145,36942,-1
399297,4063,3970,1
399298,522,48037,1
399299,1595,12141,-1
399300,4629,37927,-1
399301,704,354,1
399302,2711,44504,1
399303,2404,31058,-1
399304,2539,12979,1
399305,2751,39782,-1
399306,148,8363,-1
399307,4815,40320,1
399308,3197,28583,1
399309,4753,38087,-1
399310,1842,23,1
399311,4786,20377,1
399312,4754,6639,1
399313,4293,17621,-1
399314,3102,36897,-1
399315,1854,33503,1
399316,2956,12113,-1
399317,3543,18690,1
399318,4041,33223,-1
399319,4119,25705,1
399320,614,36449,1
399321,2105,21215,1
399322,4236,16176,1
399323,1619,29671,-1
399324,1122,14258,-1
399325,4502,38246,-1
399326,22,44048,1
399327,4012,28598,1
399328,3586,26293,1
399329,1708,31762,1
399330,1561,22612,1
399331,417,26046,1
399332,4382,23567,1
399333,1271,40190,1
399334,3566,18341,1
399335,478,30292,1
399336,4646,19766,1
399337,774,8638,1
399338,2573,36477,-1
399339,2422,10131,1
399340,713,16263,-1
399341,2548,29584,1
399342,4323,46787,-1
399343,1496,44548,-1
399344,2195,42740,1
399345,1039,15584,-1
399346,1341,10917,-1
399347,4702,6244,1
399348,4941,29729,1
399349,2477,31936,1
399350,2495,31994,1
399351,565,20227,1
399352,4997,7597,-1
399353,2915,36394,-1
399354,3501,16000,1
399355,3157,7499,-1
399356,169,32518,1
399357,1083,13979,1
399358,2789,21429,-1
399359,2076,29492,-1
399360,3889,41060,1
399361,1597,47889,1
399362,3844,37453,1
399363,3454,23232,-1
399364,226,16806,1
399365,3217,41280,-1
399366,4833,1694,1
399367,3386,813,1
399368,2915,21732,1
399369,1705,35994,-1
399370,4773,15069,1
399371,815,23622,-1
399372,160,14435,-1
399373,3570,32870,1
399374,2902,19138,-1
399375,1338,47532,-1
399376,821,40941,1
399377,4209,12603,-1
399378,2154,40663,-1
399379,2304,36264,-1
399380,4375,2156,-1
399381,1625,12439,-1
399382,905,381,1
399383,2983,17218,1
399384,2201,4814,1
399385,3403,552,-1
399386,1252,450,-1
399387,2667,42682,1
399388,3037,45819,-1
399389,1995,45094,-1
399390,2482,22977,-1
399391,1544,9502,-1
399392,3458,2012,-1
399393,4665,42334,-1
399394,4901,15329,1
399395,4160,16478,-1
399396,4234,46370,-1
399397,3572,45894,1
399398,3281,47352,-1
399399,1801,12357,1
399400,654,34472,-1
399401,4090,40414,-1
399402,994,30805,-1
399403,405,18522,-1
399404,221,26657,-1
399405,705,47578,1
399406,1940,21914,-1
399407,1913,36737,1
399408,3042,1334,-1
399409,3745,33936,1
399410,3057,47969,1
399411,1211,35885,1
399412,874,40101,-1
399413,529,18805,1
399414,1895,38384,-1
399415,4689,30936,-1
399416,330,42386,-1
399417,3406,16721,1
399418,2185,40211,-1
399419,4025,17970,1
399420,237,45777,1
399421,3111,25600,1
399422,1886,39968,1
399423,4226,20567,1
399424,1469,11033,1
399425,2930,30543,-1
399426,2629,14466,-1
399427,2029,4874,-1
399428,4770,15968,-1
399429,4771,5596,1
399430,1862,40178,-1
399431,3540,45290,1
399432,830,24524,1
399433,646,12608,-1
399434,906,42886,1
399435,4006,41755,1
399436,801,30680,1
399437,3174,21273,-1
399438,338,5870,1
399439,1299,36722,1
399440,303,2707,-1
399441,942,46438,-1
399442,3950,26647,1
399443,2328,2917,1
399444,836,45963,-1
399445,3143,13865,1
399446,156,49397,-1
399447,3184,27273,-1
399448,3241,15254,-1
399449,4729,34830,1
399450,2361,39734,-1
399451,3115,1201,1
399452,2534,9228,-1
399453,2027,17611,1
399454,3697,6798,1
399455,4674,21184,1
399456,1692,27939,1
399457,3070,9801,-1
399458,3402,34082,-1
399459,4464,1376,1
399460,4384,39351,1
399461,1785,803,-1
399462,4613,44162,-1
399463,3813,15825,1
399464,2608,13914,-1
399465,4667,27088,-1
399466,3630,9652,-1
399467,3268,18243,1
399468,630,4124,1
399469,1059,40155,-1
399470,541,18255,-1
399471,1813,47606,1
399472,1181,49159,1
399473,279,15211,-1
399474,1538,45482,1
399475,393,34288,-1
399476,4790,30857,1
399477,2065,17009,1
399478,1379,23063,-1
399479,1370,17617,1
399480,2031,46435,-1
399481,3323,44136,-1
399482,1637,41378,1
399483,4494,6641,-1
399484,4858,14291,1
399485,4980,11554,-1
399486,1523,31906,1
399487,3751,30389,-1
399488,3891,42337,1
399489,2766,25149,-1
399490,4585,11644,-1
399491,2865,3449,1
399492,2600,103,-1
399493,1154,35491,1
399494,2396,10187,1
399495,2381,48197,1
399496,655,40460,-1
399497,3562,42363,1
399498,4541,43935,-1
399499,151,4411,1
399500,3678,46131,-1
399501,4098,28983,-1
399502,1749,3941,1
399503,2956,8043,-1
399504,1234,4397,-1
399505,1128,23230,1
399506,242,28253,-1
399507,1492,17566,1
399508,1439,24427,-1
399509,4730,21689,-1
399510,2771,29175,1
399511,291,16688,1
399512,2158,44432,-1
399513,2891,12673,1
399514,4627,5574,1
399515,2861,49156,-1
399516,1950,39318,-1
399517,3160,24547,1
399518,655,49461,1
399519,2739,6170,-1
399520,525,9197,1
399521,146,19385,-1
399522,2874,44892,-1
399523,744,45798,1
399524,3154,49024,-1
399525,4860,33492,1
399526,1167,31871,1
399527,4399,17868,-1
399528,1618,20778,-1
399529,4887,16367,-1
399530,2730,12211,-1
399531,3566,25726,1
399532,3565,24083,1
399533,4888,26722,1
399534,3613,30927,-1
399535,252,32956,-1
399536,2155,36364,-1
399537,1544,33162,1
399538,1455,39097,-1
399539,4439,4677,-1
399540,4318,32587,-1
399541,4170,19334,1
399542,4542,40386,-1
399543,53,13884,-1
399544,3341,4745,1
399545,3367,20313,1
399546,1694,32842,-1
399547,3092,32735,-1
399548,475,41733,-1
399549,614,5442,-1
399550,2282,8870,1
399551,678,4120,-1
399552,3588,20632,1
399553,3995,4165,1
399554,4509,40864,1
399555,4474,4479,-1
399556,1043,25516,1
399557,2863,2045,-1
399558,1148,34589,-1
399559,3939,1998,-1
399560,161,39466,-1
399561,548,39040,1
399562,4153,41271,-1
399563,1963,39980,-1
399564,4054,29027,-1
399565,4425,22066,1
399566,3200,8171,-1
399567,1468,9098,-1
399568,3372,40288,-1
399569,39,43212,1
399570,3722,32637,-1
399571,1958,9203,-1
399572,2959,45922,-1
399573,544,31068,1
399574,1183,23222,1
399575,4893,5860,-1
399576,406,47308,-1
399577,585,26739,-1
399578,4463,30159,-1
399579,148,3504,1
399580,3063,18038,-1
399581,519,38123,-1
399582,1479,15984,1
399583,4945,16759,1
399584,3663,40361,1
399585,1777,43230,-1
399586,3050,49041,-1
399587,411,22656,1
399588,4370,37762,-1
399589,1888,43023,-1
399590,4086,43257,1
399591,150,5295,1
399592,4065,20505,-1
399593,1580,23105,1
399594,2008,10550,-1
399595,1196,13765,1
399596,4706,25851,1
399597,1520,18060,-1
399598,4395,26426,1
399599,2290,1554,1
399600,3232,1888,1
399601,1854,42573,-1
399602,888,26751,1
399603,73,43650,-1
399604,924,33456,1
399605,2856,21531,-1
399606,2387,5648,1
399607,976,25976,1
399608,2396,43885,-1
399609,2651,5910,-1
399610,2829,3092,-1
399611,1357,18363,1
399612,4823,6818,-1
399613,1624,33312,1
399614,2349,8939,1
399615,2426,20090,-1
399616,3739,46484,-1
399617,2824,20922,-1
399618,55,38271,-1
399619,4476,44646,-1
399620,4509,49325,1
399621,3106,4146,-1
399622,2053,37164,-1
399623,4399,2692,1
399624,3772,46464,-1
399625,3350,1541,1
399626,305,8554,1
399627,538,49391,1
399628,1019,46507,-1
399629,436,734,1
399630,147,25058,1
399631,2011,23454,1
399632,4062,39243,-1
399633,510,14557,-1
399634,2157,11106,1
399635,1273,36265,1
399636,2561,12461,1
399637,3293,26714,-1
399638,3405,37818,-1
399639,1543,8019,-1
399640,4057,35663,1
399641,4906,33374,1
399642,663,39648,1
399643,23,27098,1
399644,4827,8453,1
399645,4191,8668,1
399646,1143,32070,-1
399647,3410,40847,-1
399648,4101,23281,-1
399649,2308,15076,-1
399650,3461,10813,1
399651,1950,41285,-1
399652,1601,18395,-1
399653,3740,21953,1
399654,542,3744,-1
399655,4169,38815,1
399656,2555,22862,-1
399657,4171,14716,-1
399658,1303,18309,-1
399659,2299,13054,1
399660,2779,48855,1
399661,2454,43403,1
399662,2217,7182,-1
399663,1162,45337,1
399664,382,9783,-1
399665,310,35627,-1
399666,89,27513,1
399667,1115,10483,1
399668,1778,43890,-1
399669,389,196,1
399670,3709,48363,-1
399671,2528,11568,-1
399672,3810,36548,1
399673,1685,4963,1
399674,774,40985,-1
399675,2505,24071,-1
399676,1879,8464,-1
399677,42,12668,1
399678,2730,40539,1
399679,3489,40090,-1
399680,2694,22723,1
399681,1643,38384,-1
399682,3452,48342,1
399683,4800,48979,-1
399684,1906,28106,1
399685,3284,31517,-1
399686,4900,20296,1
399687,1339,1176,1
399688,4791,42689,1
399689,1241,41978,-1
399690,4887,3040,1
399691,3234,5800,-1
399692,2266,37825,1
399693,3957,39282,-1
399694,2949,26689,1
399695,1052,22109,-1
399696,1787,8246,1
399697,1055,10788,1
399698,974,45956,1
399699,3607,46590,1
399700,4624,25297,1
399701,3589,30272,-1
399702,988,7973,-1
399703,2216,43273,1
399704,3175,38768,1
399705,4961,42599,1
399706,2052,979,1
399707,4109,33374,1
399708,1147,43016,1
399709,762,9349,-1
399710,1553,41135,1
399711,3276,9310,1
399712,2206,285,-1
399713,732,11826,-1
399714,2226,38000,1
399715,4180,38677,1
399716,4793,45476,1
399717,4115,31789,-1
399718,1778,24001,1
399719,4097,14232,1
399720,2175,3686,1
399721,3343,549,-1
399722,526,48429,-1
399723,2875,12741,1
399724,1202,43880,1
399725,2248,6006,1
399726,290,28699,1
399727,614,1381,-1
399728,4802,2575,1
399729,2516,49760,1
399730,1747,12922,1
399731,4537,3096,1
399732,4352,38132,-1
399733,994,9769,1
399734,4813,6286,1
399735,4658,15705,1
399736,4954,22349,1
399737,689,20500,1
399738,4070,46609,-1
399739,1684,21950,1
399740,4421,30081,-1
399741,176,12437,1
399742,1987,22543,1
399743,3718,26966,1
399744,1204,39547,-1
399745,4703,21885,-1
399746,4664,48597,1
399747,4833,33325,1
399748,4279,16118,1
399749,517,3603,-1
399750,3301,16701,1
399751,2053,9314,1
399752,3771,28159,1
399753,2805,45187,1
399754,2062,3453,1
399755,648,22839,1
399756,1329,47065,1
399757,4216,29406,-1
399758,3761,5517,1
399759,1433,29060,1
399760,4837,12268,-1
399761,2522,38487,1
399762,2835,28258,1
399763,3088,28286,-1
399764,4070,36553,-1
399765,1086,13165,-1
399766,3448,12135,1
399767,388,879,-1
399768,1035,5661,1
399769,891,31337,-1
399770,2157,4121,1
399771,608,18427,-1
399772,373,11929,-1
399773,3255,19723,1
399774,546,36471,-1
399775,3959,44550,-1
399776,1068,34637,1
399777,876,32111,1
399778,3816,43875,1
399779,3129,42827,-1
399780,3345,49617,-1
399781,2493,21683,-1
399782,928,5177,-1
399783,1245,33791,1
399784,1133,10931,1
399785,50,3188,1
399786,4742,17723,-1
399787,2490,8847,1
399788,3026,3163,1
399789,2649,38053,-1
399790,4159,10314,1
399791,3032,9555,-1
399792,2127,35330,1
399793,4688,21152,1
399794,4407,13618,1
399795,2038,15707,1
399796,549,36108,1
399797,397,11161,-1
399798,2498,11640,1
399799,1523,36754,-1
399800,2280,22098,1
399801,2793,30001,-1
399802,456,14782,1
399803,826,30639,-1
399804,3909,2415,1
399805,4902,17884,-1
399806,2668,46263,1
399807,907,31768,1
399808,1353,36470,1
399809,2887,46091,1
399810,2589,30854,1
399811,3012,6597,-1
399812,2548,20827,-1
399813,738,28946,1
399814,860,33247,-1
399815,2523,23569,-1
399816,597,24114,-1
399817,3633,18437,1
399818,2721,4778,1
399819,2096,2125,1
399820,2546,17878,1
399821,3254,7693,-1
399822,4803,32514,-1
399823,156,43286,-1
399824,3433,49308,1
399825,1336,38115,1
399826,2118,5000,1
399827,2958,28435,-1
399828,404,36746,-1
399829,1040,14635,-1
399830,1617,29368,1
399831,972,37955,-1
399832,3039,27504,-1
399833,2314,12166,1
399834,64,12279,1
399835,4131,33801,-1
399836,584,33046,1
399837,841,30012,-1
399838,4114,27771,1
399839,1340,16720,-1
399840,1740,49697,1
399841,4813,2405,-1
399842,2262,6720,1
399843,2478,29684,1
399844,7,9338,-1
399845,2770,42770,-1
399846,1358,37993,1
399847,2977,28807,1
399848,1571,36523,1
399849,3164,41016,-1
399850,3353,42938,1
399851,936,8457,-1
399852,542,1666,-1
399853,2896,8514,-1
399854,1533,1181,-1
399855,4473,42066,1
399856,1716,18772,1
399857,2390,30834,-1
399858,472,18469,1
399859,4512,13471,1
399860,653,43725,1
399861,3379,38557,1
399862,2342,32262,-1
399863,3828,42623,1
399864,319,7033,1
399865,1409,16319,1
399866,1883,6772,1
399867,3372,43868,-1
399868,2628,34782,-1
399869,4107,5330,-1
399870,3430,16128,1
399871,1824,3874,-1
399872,337,42892,-1
399873,518,38217,1
399874,3365,5398,-1
399875,4993,15970,1
399876,3434,36132,1
399877,1663,38679,-1
399878,3844,29525,-1
399879,2921,17539,-1
399880,1623,38583,1
399881,1385,47346,-1
399882,2370,17082,-1
399883,4444,37536,1
399884,3369,40228,1
399885,1538,5068,-1
399886,324,43913,-1
399887,4502,35761,1
399888,4755,931,-1
399889,1466,40450,-1
399890,613,8989,-1
399891,2453,2901,-1
399892,3742,12835,1
399893,3515,5204,-1
399894,3738,1959,-1
399895,3860,8615,-1
399896,2513,48448,1
399897,219,40038,-1
399898,2706,7495,-1
399899,2061,29985,-1
399900,2488,11977,1
399901,3701,27434,1
399902,4053,63,-1
399903,3789,34183,-1
399904,995,23755,-1
399905,22,18436,1
399906,4849,19629,-1
399907,2783,1445,1
399908,4624,13043,1
399909,465,42650,1
399910,1709,2105,-1
399911,3566,23802,1
399912,3092,16627,-1
399913,3643,30738,-1
399914,4472,6642,1
399915,1665,13171,1
399916,2085,6854,-1
399917,1197,12066,-1
399918,4545,35159,-1
399919,2272,24971,-1
399920,110,1417,1
399921,110,19930,-1
399922,447,15881,1
399923,1143,12080,-1
399924,3802,23789,-1
399925,3992,9877,-1
399926,99,12782,1
399927,2535,27081,-1
399928,190,29447,-1
399929,3864,21335,1
399930,1,34384,1
399931,873,28147,1
399932,4789,6224,-1
399933,915,47132,-1
399934,1378,27909,-1
399935,4279,40367,1
399936,276,47142,1
399937,4022,43675,1
399938,2016,2892,-1
399939,3791,23894,-1
399940,2059,26232,-1
399941,2373,26889,-1
399942,3555,35492,1
399943,2677,33933,-1
399944,2002,32811,-1
399945,2180,39595,1
399946,3549,3708,-1
399947,679,1904,1
399948,1611,15104,-1
399949,1656,9340,1
399950,3686,38324,1
399951,2572,14295,1
399952,4127,35471,-1
399953,4210,8230,-1
399954,1891,156,-1
399955,4541,44589,1
399956,2781,17037,-1
399957,3119,18653,1
399958,3170,390,1
399959,4452,20098,1
399960,927,4304,-1
399961,54,20882,-1
399962,3689,15396,1
399963,2003,49623,1
399964,316,27820,1
399965,2681,44830,-1
399966,1085,13596,-1
399967,4707,7232,1
399968,1190,7275,1
399969,4541,7768,-1
399970,3552,48144,1
399971,3309,44688,-1
399972,4679,481,-1
399973,4287,41811,-1
399974,2004,42430,1
399975,2226,47286,1
399976,3051,44658,1
399977,1980,49014,1
399978,2032,28601,1
399979,1061,20074,-1
399980,2158,23062,-1
399981,2970,16857,1
399982,548,9839,-1
399983,3370,22533,-1
399984,734,35078,-1
399985,2215,7390,1
399986,849,44910,-1
399987,4359,826,-1
399988,3338,26206,1
399989,3570,47006,-1
399990,2521,25672,-1
399991,2812,16233,-1
399992,2650,5878,-1
399993,4463,924,1
399994,3711,30672,1
399995,1716,47987,1
399996,400,37132,-1
399997,2205,27691,-1
399998,3444,35208,-1
399999,2759,23194,-1
400000,2147,45072,-1
400001,4131,26477,1
400002,1327,14981,-1
400003,309,42363,1
400004,4974,16897,1
400005,4302,19434,-1
400006,4112,34802,1
400007,144,1964,1
400008,1160,48093,-1
400009,4059,28558,1
400010,376,32988,-1
400011,750,20950,-1
400012,3958,4526,-1
400013,3364,29381,1
400014,13,20268,-1
400015,2640,32649,-1
400016,3147,13436,-1
400017,745,3591,1
400018,182,21846,1
400019,1744,27079,1
400020,624,4377,-1
400021,2115,47378,1
400022,1841,40418,-1
400023,581,17882,1
400024,3251,24708,-1
400025,4552,19981,1
400026,3518,8728,1
400027,4853,29790,1
400028,2067,24994,1
400029,3339,37968,1
400030,4174,48932,1
400031,4035,46595,-1
400032,4500,8278,1
400033,1354,5506,1
400034,1603,11495,-1
400035,3438,14341,-1
400036,1702,15906,1
400037,2130,30192,-1
400038,3721,20919,1
400039,752,38635,-1
400040,4211,19459,-1
400041,1076,30709,-1
400042,2266,39684,-1
400043,623,30685,-1
400044,1025,41834,1
400045,3330,38632,-1
400046,3836,25794,-1
400047,803,29137,1
400048,4278,45457,-1
400049,3379,47946,1
400050,1826,17501,1
400051,1044,16175,-1
400052,2263,42692,-1
400053,129,30319,1
400054,2913,29255,-1
400055,2096,836,-1
400056,1097,5780,-1
400057,282,46944,1
400058,3495,9781,-1
400059,3535,24439,-1
400060,1560,23447,1
400061,4562,13122,-1
400062,1857,32715,1
400063,2484,3455,-1
400064,2763,17320,-1
400065,3981,25075,-1
400066,1568,7725,1
400067,4060,166,-1
400068,4678,26293,-1
400069,2913,1715,-1
400070,558,33938,-1
400071,3842,46898,1
400072,2955,45983,-1
400073,4697,39299,-1
400074,915,8040,-1
400075,129,47312,1
400076,759,49253,1
400077,4733,7676,-1
400078,981,36344,1
400079,3529,44095,-1
400080,3452,43637,1
400081,3832,13699,-1
400082,3703,43602,-1
400083,209,48630,1
400084,1091,23274,-1
400085,1381,45047,1
400086,4066,12908,1
400087,1737,17510,1
400088,1190,30040,1
400089,3244,26708,1
400090,2936,26172,-1
400091,226,36175,1
400092,2467,19425,-1
400093,2873,48211,-1
400094,2928,8441,1
400095,1721,37418,1
400096,4696,5445,-1
400097,488,1955,1
400098,1232,42774,1
400099,3752,29917,-1
400100,1647,23626,1
400101,2117,11643,1
400102,601,37207,-1
400103,2321,29387,1
400104,588,22756,-1
400105,2124,42484,1
400106,2783,14727,1
400107,1237,25949,1
400108,1809,23910,1
400109,3501,26389,1
400110,676,41605,-1
400111,3433,47229,1
400112,4858,42617,1
400113,4630,24571,-1
400114,1030,18199,-1
400115,2438,40689,-1
400116,2803,28075,1
400117,4557,48484,-1
400118,4118,16451,1
400119,4669,43857,-1
400120,1567,49644,-1
400121,3041,44843,-1
400122,2088,35851,1
400123,276,14549,-1
400124,290,1275,-1
400125,3635,7619,-1
400126,2317,26052,1
400127,652,27394,-1
400128,2232,21264,1
400129,3860,10749,-1
400130,2515,49225,1
400131,2699,16398,1
400132,3768,38467,-1
400133,3914,21181,-1
400134,730,41236,1
400135,2734,33107,-1
400136,1554,16723,1
400137,722,5403,1
400138,3168,5816,-1
400139,1456,13202,-1
400140,3658,12382,1
400141,3696,22405,-1
400142,2102,10753,1
400143,2026,43116,1
400144,4648,13755,1
400145,3526,8168,-1
400146,2250,19934,1
400147,3756,2152,-1
400148,3101,18801,1
400149,4834,37601,-1
400150,3287,22578,1
400151,4924,11346,1
400152,1300,11384,1
400153,262,31059,-1
400154,3366,14228,1
400155,1414,21783,-1
400156,2341,44554,1
400157,2659,17192,-1
400158,3216,29236,-1
400159,1939,32469,1
400160,2365,32897,-1
400161,2084,31160,-1
400162,4647,46082,-1
400163,1757,36328,1
400164,932,3431,1
400165,1410,4514,1
400166,1847,43132,-1
400167,4840,9800,1
400168,112,14733,1
400169,2796,32476,1
400170,123,23333,1
400171,2370,8265,-1
400172,3033,49288,1
400173,23,7988,-1
400174,4407,14623,1
400175,4561,5632,-1
400176,2487,19552,-1
400177,3234,31841,1
400178,480,10686,1
400179,934,33490,1
400180,823,42438,-1
400181,3966,35673,-1
400182,4477,38097,1
400183,705,12542,1
400184,3010,36100,1
400185,1330,41742,-1
400186,3905,40391,1
400187,4783,36837,-1
400188,3871,23965,-1
400189,4199,49754,-1
400190,3630,33428,1
400191,2821,3228,1
400192,1112,19636,-1
400193,4420,20526,1
400194,3760,25704,-1
400195,1054,43155,-1
400196,3806,6091,1
400197,1585,16274,1
400198,2604,35331,-1
400199,980,24777,-1
400200,3769,17113,1
400201,770,11093,1
400202,2567,48497,-1
400203,1188,34910,-1
400204,1935,29292,-1
400205,3681,6622,-1
400206,690,19848,-1
400207,4622,48657,-1
400208,4739,11502,1
400209,1502,22244,-1
400210,1257,44878,-1
400211,2742,10347,1
400212,2889,17548,-1
400213,2337,9797,1
400214,2150,43989,1
400215,3984,10692,1
400216,3045,25553,1
400217,4627,2670,1
400218,2277,16173,-1
400219,455,21197,-1
400220,3985,49037,-1
400221,1568,44229,1
400222,1188,22197,1
400223,3875,4906,1
400224,868,15180,-1
400225,663,15091,-1
400226,3418,16585,1
400227,2370,21729,-1
400228,3829,20531,1
400229,229,11591,1
400230,961,7376,1
400231,4112,49135,-1
400232,654,9237,1
400233,1440,41317,1
400234,2604,44154,-1
400235,3270,48457,-1
400236,2967,44209,-1
400237,2070,26499,-1
400238,852,16692,1
400239,2653,48158,1
400240,381,30716,1
400241,588,30862,-1
400242,962,46241,-1
400243,3445,15721,1
400244,1097,48740,1
400245,3135,17218,1
400246,1974,29302,-1
400247,871,47977,-1
400248,1002,34787,1
400249,3089,20625,-1
400250,4501,25593,1
400251,139,9268,-1
400252,3926,19451,1
400253,4943,18746,-1
400254,1407,26428,1
400255,3661,20590,1
400256,4271,10781,-1
400257,3526,45079,1
400258,4643,45892,1
400259,2132,31501,1
400260,1600,15995,1
400261,3384,23255,-1
400262,1469,34466,-1
400263,2279,44263,1
400264,2938,43730,1
400265,4597,47993,1
400266,2983,46967,1
400267,4641,7478,1
400268,2060,12012,1
400269,1998,33249,1
400270,1632,44905,-1
400271,1312,7950,1
400272,1821,27458,1
400273,1610,3599,1
400274,4689,16371,1
400275,657,28691,1
400276,2622,13892,-1
400277,848,9692,1
400278,1258,43886,-1
400279,3202,19628,1
400280,949,34457,-1
400281,2590,41722,-1
400282,1827,43865,-1
400283,3126,30991,-1
400284,741,46964,-1
400285,1855,23204,1
400286,2314,45768,1
400287,1633,48493,-1
400288,2124,40173,-1
400289,3091,42541,1
400290,2106,27843,1
400291,1155,10756,-1
400292,4946,45924,1
400293,2712,39064,1
400294,3986,21937,-1
400295,2008,12208,-1
400296,3331,20950,1
400297,4686,43562,1
400298,339,10250,-1
400299,3820,7193,-1
400300,2908,24994,-1
400301,2347,40198,1
400302,4590,43638,1
400303,2087,48288,-1
400304,523,3623,-1
400305,2400,39639,-1
400306,3391,6700,1
400307,2855,1448,-1
400308,526,26451,-1
400309,72,47152,1
400310,2861,29188,1
400311,2667,32824,-1
400312,1677,4224,-1
400313,2319,10166,-1
400314,3069,21171,-1
400315,3556,16673,-1
400316,3621,26823,-1
400317,2959,22759,-1
400318,3057,6956,-1
400319,2333,33219,1
400320,663,14279,1
400321,2383,27101,1
400322,2484,24321,1
400323,222,12585,1
400324,2888,36211,-1
400325,2315,18914,-1
400326,2526,41671,1
400327,1237,4105,-1
400328,2840,3681,1
400329,4946,14048,1
400330,2699,19787,1
400331,2319,40670,1
400332,527,20175,1
400333,3053,41288,1
400334,1559,49494,1
400335,153,44912,1
400336,1337,22033,-1
400337,2780,35971,1
400338,1746,33365,-1
400339,131,19111,1
400340,104,13093,-1
400341,1639,19069,1
400342,4360,18170,-1
400343,1984,10365,1
400344,3773,6156,-1
400345,641,18533,1
400346,3194,9186,-1
400347,2448,40219,1
400348,3775,15865,1
400349,2941,22066,-1
400350,2495,12872,-1
400351,378,5032,1
400352,1681,19417,1
400353,3848,31572,1
400354,1919,9949,-1
400355,1348,4464,-1
400356,496,43239,1
400357,47,45228,-1
400358,2834,42236,1
400359,3273,3314,1
400360,4277,6109,-1
400361,1986,42281,-1
400362,2434,45165,1
400363,2929,12304,-1
400364,2284,40695,-1
400365,3036,27802,-1
400366,2297,3974,1
400367,4454,1964,-1
400368,4062,25018,1
400369,4498,2856,-1
400370,3185,21756,1
400371,2177,4351,1
400372,606,28427,1
400373,2131,5691,-1
400374,431,41110,-1
400375,3461,14137,-1
400376,4055,6879,-1
400377,4326,13950,1
400378,4597,2312,-1
400379,21,7680,-1
400380,4724,36809,-1
400381,371,3195,-1
400382,305,46245,1
400383,3006,7101,1
400384,2280,45177,1
400385,707,31118,-1
400386,2352,9456,1
400387,2307,37130,1
400388,3208,36992,-1
400389,1511,22957,1
400390,625,23082,1
400391,2337,18906,1
400392,280,49358,1
400393,4260,21404,1
400394,3279,13583,1
400395,1343,4732,-1
400396,3507,23252,-1
400397,1253,15481,1
400398,4947,3271,-1
400399,3323,14443,-1
400400,1956,19919,-1
400401,3760,44868,1
400402,546,47596,1
400403,2626,7074,-1
400404,4840,23012,-1
400405,1545,20243,1
400406,4729,11021,-1
400407,851,21199,-1
400408,2029,49063,1
400409,3963,34386,-1
400410,3184,38023,1
400411,4346,2748,1
400412,3211,1302,-1
400413,4765,14971,-1
400414,4267,9048,-1
400415,26,40965,1
400416,4679,30626,1
400417,643,6581,-1
400418,1167,19049,1
400419,2008,19099,1
400420,2845,18657,1
400421,1596,43616,1
400422,2220,20665,1
400423,3858,9315,1
400424,1373,1704,-1
400425,611,14455,-1
400426,584,249,-1
400427,2127,22276,-1
400428,1106,39415,-1
400429,2948,2320,-1
400430,4535,12571,1
400431,627,18640,1
400432,1772,22485,-1
400433,635,3185,1
400434,736,2759,-1
400435,3565,30306,1
400436,1874,44146,-1
400437,2130,32000,1
400438,1951,35200,1
400439,4572,43684,1
400440,4352,5489,-1
400441,1264,41098,1
400442,2155,47164,1
400443,1043,575,1
400444,3484,39431,-1
400445,4867,28313,-1
400446,2197,41740,1
400447,2075,24781,-1
400448,4064,38171,-1
400449,770,47204,1
400450,4763,24193,1
400451,4308,13389,-1
400452,1933,15084,-1
400453,675,30154,1
400454,1022,15153,1
400455,1691,16257,1
400456,3291,37644,-1
400457,96,20913,-1
400458,2457,606,1
400459,3409,7936,-1
400460,2501,20513,-1
400461,3129,6744,1
400462,4255,12932,1
400463,2428,40677,1
400464,1663,36105,-1
400465,3076,22225,1
400466,1911,9560,1
400467,4749,10639,-1
400468,738,5623,-1
400469,4625,31889,1
400470,2191,18955,1
400471,4262,30288,1
400472,729,2751,-1
400473,3296,25136,1
400474,2701,44575,1
400475,4489,32657,-1
400476,993,6564,1
400477,4079,46066,1
400478,3751,26038,1
400479,4553,37659,-1
400480,3178,2396,1
400481,2271,46879,-1
400482,17,49465,-1
400483,4256,22094,1
400484,1619,14299,1
400485,2803,33675,-1
400486,2380,32811,1
400487,2838,10939,1
400488,4437,8874,-1
400489,4397,12295,-1
400490,1069,47182,1
400491,1003,44294,-1
400492,4450,29674,-1
400493,1789,8488,1
400494,3499,47166,1
400495,1545,13170,-1
400496,894,33468,-1
400497,3303,30496,1
400498,587,26173,1
400499,4871,25102,1
400500,151,19253,-1
400501,4738,49605,-1
400502,2060,11898,-1
400503,1724,32510,-1
400504,3948,17665,-1
400505,1624,24572,1
400506,4342,6896,1
400507,4882,29188,1
400508,3638,48460,-1
400509,1943,13386,-1
